"namePlayer","idGame","slugTeam","totalPlusMinus","totalSecs"
"Quincy Pondexter","41400141","NOP",-4,2213
"Quincy Pondexter","41400144","NOP",-4,1259
"Shaun Livingston","41400223","GSW",-4,532
"Taj Gibson","41400122","CHI",-4,660
"Terrence Jones","41400314","HOU",-4,1413
"Tiago Splitter","41400164","SAS",-4,1100
"Timofey Mozgov","41400301","CLE",-4,1420
"Timofey Mozgov","41400405","CLE",-4,559
"Tyler Zeller","41400111","BOS",-4,927
"Vince Carter","41400174","MEM",-4,503
"Al Horford","41400104","ATL",-5,1873
"Alan Anderson","41400103","BKN",-5,1199
"Austin Rivers","41400161","LAC",-5,771
"Blake Griffin","41400165","LAC",-5,2488
"Bojan Bogdanovic","41400102","BKN",-5,2020
"Brook Lopez","41400101","BKN",-5,2157
"Brook Lopez","41400102","BKN",-5,2367
"Chris Paul","41400162","LAC",-5,2597
"Clint Capela","41400312","HOU",-5,469
"Corey Brewer","41400311","HOU",-5,1785
"Dahntay Jones","41400167","LAC",-5,24
"Danny Green","41400164","SAS",-5,1692
"DeAndre Jordan","41400164","LAC",-5,1926
"DeAndre Jordan","41400167","LAC",-5,2066
"DeMarre Carroll","41400205","ATL",-5,2178
"DeMarre Carroll","41400301","ATL",-5,2074
"Drew Gooden","41400204","WAS",-5,1126
"Evan Turner","41400114","BOS",-5,1026
"Gerald Wallace","41400114","BOS",-5,221
"Harrison Barnes","41400223","GSW",-5,2447
"J.J. Barea","41400152","DAL",-5,2011
"Jae Crowder","41400111","BOS",-5,1376
"Jamal Crawford","41400162","LAC",-5,1274
"James Jones","41400403","CLE",-5,615
"Jared Dudley","41400125","MIL",-5,778
"Jared Sullinger","41400113","BOS",-5,993
"Jason Terry","41400237","HOU",-5,1645
"Jason Terry","41400315","HOU",-5,2349
"JJ Redick","41400162","LAC",-5,2843
"Joey Dorsey","41400234","HOU",-5,352
"John Jenkins","41400304","ATL",-5,720
"John Wall","41400206","WAS",-5,2669
"Josh Smith","41400234","HOU",-5,840
"Josh Smith","41400311","HOU",-5,1624
"Kent Bazemore","41400105","ATL",-5,775
"Kirk Hinrich","41400123","CHI",-5,379
"Kostas Papanikolaou","41400234","HOU",-5,576
"Leandro Barbosa","41400142","GSW",-5,922
"Manu Ginobili","41400161","SAS",-5,1154
"Marreese Speights","41400141","GSW",-5,40
"Matt Barnes","41400235","LAC",-5,1362
"Matthew Dellavedova","41400214","CLE",-5,1010
"Matthew Dellavedova","41400406","CLE",-5,1521
"Mike Muscala","41400206","ATL",-5,720
"Mike Muscala","41400304","ATL",-5,720
"Nick Johnson","41400234","HOU",-5,966
"Nicolas Batum","41400175","POR",-5,2598
"Omer Asik","41400142","NOP",-5,1430
"Omer Asik","41400144","NOP",-5,810
"Patrick Patterson","41400131","TOR",-5,1929
"Pau Gasol","41400216","CHI",-5,1412
"Shaun Livingston","41400405","GSW",-5,1276
"Spencer Hawes","41400161","LAC",-5,152
"Steve Blake","41400173","POR",-5,526
"Terrence Jones","41400311","HOU",-5,1557
"Timofey Mozgov","41400404","CLE",-5,2010
"Tristan Thompson","41400114","CLE",-5,1296
"Tristan Thompson","41400303","CLE",-5,2554
"Tyler Zeller","41400112","BOS",-5,1822
"Vince Carter","41400224","MEM",-5,1455
"Aaron Brooks","41400213","CHI",-6,557
"Andrew Bogut","41400401","GSW",-6,1709
"Avery Bradley","41400111","BOS",-6,1886
"Brandon Bass","41400114","BOS",-6,1298
"Chris Paul","41400237","LAC",-6,2698
"Clint Capela","41400153","HOU",-6,368
"Clint Capela","41400237","HOU",-6,341
"DeMar DeRozan","41400133","TOR",-6,2486
"Dennis Schroder","41400101","ATL",-6,1461
"Dennis Schroder","41400106","ATL",-6,1253
"Dirk Nowitzki","41400151","DAL",-6,2054
"Ersan Ilyasova","41400122","MIL",-6,1424
"Festus Ezeli","41400314","GSW",-6,612
"Festus Ezeli","41400405","GSW",-6,192
"Harrison Barnes","41400222","GSW",-6,2098
"Hedo Turkoglu","41400161","LAC",-6,190
"James Jones","41400302","CLE",-6,1358
"Jeff Green","41400221","MEM",-6,1624
"Jeff Green","41400222","MEM",-6,1573
"Jimmy Butler","41400214","CHI",-6,2725
"JJ Redick","41400237","LAC",-6,2463
"John Wall","41400201","WAS",-6,2330
"Jon Leuer","41400174","MEM",-6,138
"JR Smith","41400405","CLE",-6,2142
"Kawhi Leonard","41400167","SAS",-6,1999
"Kelly Olynyk","41400114","BOS",-6,668
"Kendrick Perkins","41400212","CLE",-6,746
"Kent Bazemore","41400103","ATL",-6,1147
"Kevin Seraphin","41400131","WAS",-6,992
"Kirk Hinrich","41400211","CHI",-6,903
"Klay Thompson","41400141","GSW",-6,2197
"Manu Ginobili","41400166","SAS",-6,857
"Markel Brown","41400101","BKN",-6,335
"Marreese Speights","41400144","GSW",-6,256
"Michael Carter-Williams","41400122","MIL",-6,1971
"Mike Dunleavy","41400216","CHI",-6,1844
"Monta Ellis","41400153","DAL",-6,2352
"Nicolas Batum","41400172","POR",-6,2550
"Pablo Prigioni","41400151","HOU",-6,1260
"Pablo Prigioni","41400313","HOU",-6,499
"Paul Pierce","41400203","WAS",-6,1535
"Ryan Anderson","41400144","NOP",-6,2070
"Shaun Livingston","41400403","GSW",-6,792
"Shawn Marion","41400302","CLE",-6,383
"Stephen Curry","41400223","GSW",-6,2373
"Stephen Curry","41400403","GSW",-6,2626
"Tiago Splitter","41400166","SAS",-6,1676
"Timofey Mozgov","41400406","CLE",-6,1951
"Tony Snell","41400121","CHI",-6,871
"Tristan Thompson","41400401","CLE",-6,2829
"Tyler Hansbrough","41400131","TOR",-6,753
"Will Bynum","41400204","WAS",-6,858
"Zach Randolph","41400226","MEM",-6,1971
"Al Horford","41400203","ATL",-7,1660
"Al Horford","41400304","ATL",-7,1730
"Austin Rivers","41400167","LAC",-7,741
"Blake Griffin","41400232","LAC",-7,2479
"Bojan Bogdanovic","41400101","BKN",-7,1920
"Boris Diaw","41400162","SAS",-7,2234
"Brook Lopez","41400105","BKN",-7,2331
"CJ McCollum","41400171","POR",-7,2217
"Damian Lillard","41400175","POR",-7,2529
"David Lee","41400311","GSW",-7,264
"David Lee","41400405","GSW",-7,541
"Deron Williams","41400101","BKN",-7,1968
"Derrick Rose","41400125","CHI",-7,2547
"Dwight Howard","41400315","HOU",-7,2528
"Eric Gordon","41400144","NOP",-7,2079
"Festus Ezeli","41400143","GSW",-7,214
"Garrett Temple","41400204","WAS",-7,224
"Glen Davis","41400236","LAC",-7,403
"Iman Shumpert","41400401","CLE",-7,2066
"James Jones","41400213","CLE",-7,911
"Jeff Teague","41400201","ATL",-7,2031
"John Henson","41400122","MIL",-7,1528
"John Henson","41400124","MIL",-7,1534
"JR Smith","41400406","CLE",-7,2056
"Jrue Holiday","41400141","NOP",-7,1272
"Kirk Hinrich","41400215","CHI",-7,1347
"Kosta Koufos","41400174","MEM",-7,723
"Kyle Korver","41400301","ATL",-7,2180
"Matthew Dellavedova","41400112","CLE",-7,553
"Meyers Leonard","41400173","POR",-7,304
"Michael Carter-Williams","41400121","MIL",-7,2043
"Mike Dunleavy","41400214","CHI",-7,1996
"Mike Scott","41400101","ATL",-7,635
"Mirza Teletovic","41400103","BKN",-7,225
"Patty Mills","41400164","SAS",-7,1189
"Paul Pierce","41400206","WAS",-7,1437
"Robin Lopez","41400172","POR",-7,1882
"Shawn Marion","41400212","CLE",-7,276
"Stephen Curry","41400312","GSW",-7,2208
"Steve Blake","41400172","POR",-7,556
"Terrence Ross","41400132","TOR",-7,1460
"Tim Duncan","41400167","SAS",-7,2237
"Tony Snell","41400214","CHI",-7,1025
"Aaron Brooks","41400123","CHI",-8,587
"Al-Farouq Aminu","41400155","DAL",-8,2187
"Alexis Ajinca","41400142","NOP",-8,264
"Allen Crabbe","41400172","POR",-8,1397
"Austin Rivers","41400165","LAC",-8,730
"Chris Paul","41400235","LAC",-8,2089
"Chris Paul","41400236","LAC",-8,2454
"Courtney Lee","41400225","MEM",-8,1846
"Courtney Lee","41400226","MEM",-8,2264
"David Lee","41400226","GSW",-8,852
"DeMarre Carroll","41400302","ATL",-8,2026
"Festus Ezeli","41400402","GSW",-8,360
"Glen Davis","41400232","LAC",-8,860
"Greivis Vasquez","41400133","TOR",-8,1028
"Hedo Turkoglu","41400163","LAC",-8,528
"Iman Shumpert","41400406","CLE",-8,2158
"Jamal Crawford","41400163","LAC",-8,1383
"Jared Sullinger","41400112","BOS",-8,1334
"Jason Terry","41400311","HOU",-8,1637
"John Wall","41400205","WAS",-8,2247
"JR Smith","41400401","CLE",-8,2061
"Jrue Holiday","41400144","NOP",-8,993
"Kosta Koufos","41400224","MEM",-8,325
"Kyrie Irving","41400213","CLE",-8,2308
"Lou Williams","41400133","TOR",-8,1083
"Marcin Gortat","41400205","WAS",-8,2106
"Marco Belinelli","41400162","SAS",-8,1133
"Marcus Smart","41400113","BOS",-8,1059
"Mason Plumlee","41400103","BKN",-8,253
"Meyers Leonard","41400172","POR",-8,1108
"Mike Dunleavy","41400212","CHI",-8,1711
"Mike Scott","41400302","ATL",-8,1554
"Miles Plumlee","41400126","MIL",-8,983
"Monta Ellis","41400152","DAL",-8,2253
"Nene","41400206","WAS",-8,1542
"Nick Johnson","41400313","HOU",-8,945
"Omer Asik","41400143","NOP",-8,1218
"Pau Gasol","41400125","CHI",-8,1976
"Pero Antic","41400206","ATL",-8,277
"Raymond Felton","41400152","DAL",-8,1074
"Stephen Curry","41400222","GSW",-8,2443
"Steve Blake","41400171","POR",-8,547
"Taj Gibson","41400123","CHI",-8,1750
"Tim Duncan","41400164","SAS",-8,2261
"Tony Allen","41400223","MEM",-8,1968
"Tony Parker","41400167","SAS",-8,2020
"Tyler Ennis","41400126","MIL",-8,983
"Tyson Chandler","41400153","DAL",-8,2026
"Tyson Chandler","41400155","DAL",-8,2156
"Andre Iguodala","41400223","GSW",-9,1672
"Andrew Bogut","41400403","GSW",-9,1027
"Blake Griffin","41400235","LAC",-9,2288
"Boris Diaw","41400161","SAS",-9,1698
"Boris Diaw","41400167","SAS",-9,1600
"Courtney Lee","41400224","MEM",-9,1817
"Danny Green","41400161","SAS",-9,1291
"Dante Cunningham","41400142","NOP",-9,1080
"DeMar DeRozan","41400132","TOR",-9,2446
"DeMarre Carroll","41400204","ATL",-9,1909
"Drew Gooden","41400202","WAS",-9,1040
"Eric Gordon","41400142","NOP",-9,2321
"Eric Gordon","41400143","NOP",-9,2087
"Festus Ezeli","41400223","GSW",-9,510
"Festus Ezeli","41400403","GSW",-9,1053
"Garrett Temple","41400202","WAS",-9,803
"Glen Davis","41400231","LAC",-9,679
"Hedo Turkoglu","41400162","LAC",-9,241
"Iman Shumpert","41400211","CLE",-9,2483
"Jared Dudley","41400126","MIL",-9,1114
"Jeff Teague","41400203","ATL",-9,1955
"Jeff Teague","41400205","ATL",-9,1880
"Jeff Teague","41400302","ATL",-9,1878
"Josh Smith","41400312","HOU",-9,1269
"Kelly Olynyk","41400111","BOS",-9,1105
"Kirk Hinrich","41400125","CHI",-9,92
"Klay Thompson","41400314","GSW",-9,2283
"Kosta Koufos","41400221","MEM",-9,330
"Kyle Lowry","41400131","TOR",-9,2004
"Leandro Barbosa","41400406","GSW",-9,870
"Marc Gasol","41400225","MEM",-9,2167
"Marcus Smart","41400114","BOS",-9,1260
"Mason Plumlee","41400106","BKN",-9,521
"Matthew Dellavedova","41400212","CLE",-9,2152
"Mike Muscala","41400205","ATL",-9,923
"Mike Scott","41400105","ATL",-9,129
"Norris Cole","41400144","NOP",-9,1101
"O.J. Mayo","41400122","MIL",-9,1623
"Richard Jefferson","41400153","DAL",-9,734
"Timofey Mozgov","41400113","CLE",-9,1161
"Tony Allen","41400226","MEM",-9,329
"Tony Snell","41400215","CHI",-9,284
"Tyler Hansbrough","41400134","TOR",-9,667
"Zach Randolph","41400225","MEM",-9,2046
"Andrew Bogut","41400314","GSW",-10,1238
"Blake Griffin","41400236","LAC",-10,2491
"CJ McCollum","41400172","POR",-10,1742
"Clint Capela","41400152","HOU",-10,628
"DeAndre Jordan","41400162","LAC",-10,2653
"Deron Williams","41400105","BKN",-10,1932
"Draymond Green","41400312","GSW",-10,2326
"Draymond Green","41400314","GSW",-10,2392
"Dwight Howard","41400233","HOU",-10,2296
"Giannis Antetokounmpo","41400121","MIL",-10,1960
"Glen Davis","41400233","LAC",-10,481
"Glen Davis","41400237","LAC",-10,318
"Iman Shumpert","41400405","CLE",-10,2238
"Jeff Green","41400224","MEM",-10,2025
"Jeff Green","41400226","MEM",-10,1873
"Josh Smith","41400153","HOU",-10,1613
"Kawhi Leonard","41400165","SAS",-10,2176
"Kent Bazemore","41400201","ATL",-10,1089
"LaMarcus Aldridge","41400173","POR",-10,2684
"Mike Conley","41400226","MEM",-10,2329
"Mike Muscala","41400303","ATL",-10,558
"Mike Scott","41400102","ATL",-10,744
"Nikola Mirotic","41400125","CHI",-10,1122
"Otto Porter Jr.","41400202","WAS",-10,1859
"Pablo Prigioni","41400153","HOU",-10,1202
"Pablo Prigioni","41400312","HOU",-10,437
"Pero Antic","41400301","ATL",-10,597
"Ramon Sessions","41400202","WAS",-10,2377
"Raymond Felton","41400154","DAL",-10,339
"Richard Jefferson","41400152","DAL",-10,1366
"Shelvin Mack","41400102","ATL",-10,414
"Tiago Splitter","41400161","SAS",-10,597
"Vince Carter","41400222","MEM",-10,1087
"Andre Iguodala","41400141","GSW",-11,1877
"Arron Afflalo","41400173","POR",-11,1613
"Beno Udrih","41400221","MEM",-11,1136
"Boris Diaw","41400164","SAS",-11,1863
"Brandon Bass","41400111","BOS",-11,1606
"Chris Kaman","41400171","POR",-11,855
"Clint Capela","41400313","HOU",-11,454
"Corey Brewer","41400153","HOU",-11,1272
"Corey Brewer","41400154","HOU",-11,1940
"DeMarre Carroll","41400203","ATL",-11,1804
"Dennis Schroder","41400206","ATL",-11,1330
"Deron Williams","41400102","BKN",-11,1688
"Earl Clark","41400101","BKN",-11,497
"Giannis Antetokounmpo","41400124","MIL",-11,1565
"James Jones","41400401","CLE",-11,1025
"Joakim Noah","41400212","CHI",-11,1774
"LeBron James","41400211","CLE",-11,2516
"LeBron James","41400405","CLE",-11,2687
"Michael Carter-Williams","41400124","MIL",-11,1529
"Rajon Rondo","41400152","DAL",-11,595
"Taj Gibson","41400216","CHI",-11,925
"Terrence Jones","41400231","HOU",-11,975
"Tony Allen","41400224","MEM",-11,951
"Trevor Ariza","41400154","HOU",-11,1984
"Trevor Ariza","41400231","HOU",-11,2305
"Trevor Ariza","41400233","HOU",-11,2123
"Tyler Zeller","41400114","BOS",-11,925
"Aaron Brooks","41400215","CHI",-12,430
"Andre Iguodala","41400143","GSW",-12,1569
"Austin Rivers","41400166","LAC",-12,675
"Avery Bradley","41400112","BOS",-12,1714
"Blake Griffin","41400237","LAC",-12,2651
"Brandon Bass","41400113","BOS",-12,1346
"Dennis Schroder","41400302","ATL",-12,737
"Dirk Nowitzki","41400155","DAL",-12,2342
"Glen Davis","41400235","LAC",-12,343
"Greivis Vasquez","41400134","TOR",-12,1512
"Iman Shumpert","41400404","CLE",-12,2344
"Jamal Crawford","41400166","LAC",-12,1513
"Jerryd Bayless","41400121","MIL",-12,1370
"Joe Johnson","41400104","BKN",-12,2737
"John Henson","41400121","MIL",-12,1551
"Kent Bazemore","41400104","ATL",-12,1021
"Kent Bazemore","41400206","ATL",-12,564
"Kent Bazemore","41400302","ATL",-12,709
"Kent Bazemore","41400303","ATL",-12,2591
"Kyle Korver","41400302","ATL",-12,1923
"LaMarcus Aldridge","41400171","POR",-12,2518
"LaMarcus Aldridge","41400172","POR",-12,2514
"Leandro Barbosa","41400143","GSW",-12,678
"Marc Gasol","41400221","MEM",-12,2302
"Matthew Dellavedova","41400404","CLE",-12,2004
"Mike Muscala","41400301","ATL",-12,634
"Monta Ellis","41400151","DAL",-12,2316
"Nene","41400203","WAS",-12,1785
"Pablo Prigioni","41400233","HOU",-12,1223
"Paul Pierce","41400202","WAS",-12,2116
"Pero Antic","41400104","ATL",-12,998
"Pero Antic","41400203","ATL",-12,917
"Terrence Ross","41400131","TOR",-12,1323
"Tony Parker","41400161","SAS",-12,1718
"Tyreke Evans","41400141","NOP",-12,694
"Andre Iguodala","41400311","GSW",-13,1394
"Beno Udrih","41400174","MEM",-13,1428
"Bradley Beal","41400202","WAS",-13,2580
"Brandon Bass","41400112","BOS",-13,902
"Damian Lillard","41400171","POR",-13,2362
"Dennis Schroder","41400103","ATL",-13,1382
"Dennis Schroder","41400301","ATL",-13,1111
"Derrick Rose","41400212","CHI",-13,2214
"Devin Harris","41400154","DAL",-13,936
"Ersan Ilyasova","41400121","MIL",-13,1920
"Ersan Ilyasova","41400123","MIL",-13,1327
"Isaiah Thomas","41400113","BOS",-13,1268
"James Harden","41400154","HOU",-13,2179
"Josh Smith","41400233","HOU",-13,763
"JR Smith","41400402","CLE",-13,2293
"Khris Middleton","41400122","MIL",-13,2299
"Klay Thompson","41400312","GSW",-13,1999
"Matthew Dellavedova","41400401","CLE",-13,562
"Patrick Patterson","41400133","TOR",-13,1610
"Robin Lopez","41400175","POR",-13,1082
"Shelvin Mack","41400106","ATL",-13,776
"Shelvin Mack","41400303","ATL",-13,1683
"Taj Gibson","41400211","CHI",-13,1681
"Terrence Jones","41400315","HOU",-13,995
"Tiago Splitter","41400165","SAS",-13,517
"Tristan Thompson","41400404","CLE",-13,2305
"Tyreke Evans","41400142","NOP",-13,2458
"Al Horford","41400103","ATL",-14,1836
"Amar'e Stoudemire","41400154","DAL",-14,1091
"Arron Afflalo","41400175","POR",-14,852
"Damian Lillard","41400172","POR",-14,2395
"DeMarre Carroll","41400304","ATL",-14,1597
"Dennis Schroder","41400304","ATL",-14,1143
"Dirk Nowitzki","41400152","DAL",-14,2235
"Draymond Green","41400403","GSW",-14,1803
"Harrison Barnes","41400403","GSW",-14,1158
"James Johnson","41400132","TOR",-14,427
"JJ Redick","41400235","LAC",-14,2201
"Kyrie Irving","41400211","CLE",-14,2638
"Marc Gasol","41400226","MEM",-14,2643
"Marcus Smart","41400111","BOS",-14,1546
"Nene","41400202","WAS",-14,1640
"Taj Gibson","41400212","CHI",-14,1231
"Terrence Jones","41400154","HOU",-14,1079
"Tony Allen","41400221","MEM",-14,2259
"Aron Baynes","41400161","SAS",-15,1203
"Austin Rivers","41400236","LAC",-15,839
"Beno Udrih","41400175","MEM",-15,918
"Corey Brewer","41400315","HOU",-15,1464
"Courtney Lee","41400221","MEM",-15,2161
"Dennis Schroder","41400104","ATL",-15,848
"Eric Gordon","41400141","NOP",-15,2117
"James Jones","41400404","CLE",-15,1070
"Jason Terry","41400234","HOU",-15,1649
"Johnny O'Bryant III","41400126","MIL",-15,720
"Jorge Gutierrez","41400126","MIL",-15,720
"Josh Smith","41400313","HOU",-15,1688
"LaMarcus Aldridge","41400175","POR",-15,2404
"Leandro Barbosa","41400223","GSW",-15,652
"LeBron James","41400404","CLE",-15,2455
"Manu Ginobili","41400164","SAS",-15,1311
"Pablo Prigioni","41400234","HOU",-15,1146
"Pero Antic","41400201","ATL",-15,1163
"Trevor Ariza","41400315","HOU",-15,2613
"Tristan Thompson","41400406","CLE",-15,2247
"Aaron Brooks","41400124","CHI",-16,516
"Andrew Bogut","41400222","GSW",-16,1457
"Anthony Davis","41400144","NOP",-16,2422
"Brook Lopez","41400106","BKN",-16,2109
"Chandler Parsons","41400151","DAL",-16,2207
"Corey Brewer","41400313","HOU",-16,1609
"Dwight Howard","41400313","HOU",-16,1976
"James Harden","41400233","HOU",-16,2185
"Jeff Teague","41400304","ATL",-16,1658
"Jonas Valanciunas","41400134","TOR",-16,1631
"Kent Bazemore","41400203","ATL",-16,1009
"Klay Thompson","41400222","GSW",-16,2049
"Lou Williams","41400134","TOR",-16,1513
"Marcin Gortat","41400206","WAS",-16,739
"Mike Conley","41400224","MEM",-16,1967
"Patrick Patterson","41400134","TOR",-16,1300
"Robin Lopez","41400171","POR",-16,1157
"Taj Gibson","41400124","CHI",-16,1483
"Thaddeus Young","41400106","BKN",-16,1365
"Tony Snell","41400124","CHI",-16,446
"Austin Rivers","41400237","LAC",-17,882
"Dwight Howard","41400231","HOU",-17,2356
"Jamal Crawford","41400235","LAC",-17,1641
"Jeff Green","41400174","MEM",-17,1335
"Jerryd Bayless","41400126","MIL",-17,1921
"Joakim Noah","41400216","CHI",-17,2128
"Kosta Koufos","41400225","MEM",-17,813
"Kyle Korver","41400103","ATL",-17,2306
"Matt Barnes","41400232","LAC",-17,2036
"Nick Calathes","41400225","MEM",-17,1115
"Richard Jefferson","41400154","DAL",-17,693
"Robin Lopez","41400174","POR",-17,1269
"Spencer Hawes","41400235","LAC",-17,1200
"Tony Parker","41400166","SAS",-17,1809
"Zach Randolph","41400221","MEM",-17,2137
"Amir Johnson","41400132","TOR",-18,1138
"Amir Johnson","41400134","TOR",-18,1557
"Austin Rivers","41400235","LAC",-18,1247
"Cory Joseph","41400161","SAS",-18,734
"Evan Turner","41400111","BOS",-18,2051
"Jae Crowder","41400114","BOS",-18,1025
"James Harden","41400234","HOU",-18,1948
"Joe Johnson","41400102","BKN",-18,2366
"Khris Middleton","41400123","MIL",-18,2936
"Marc Gasol","41400224","MEM",-18,2303
"Omer Asik","41400141","NOP",-18,1295
"Tyson Chandler","41400151","DAL",-18,1869
"Zaza Pachulia","41400123","MIL",-18,1148
"Arron Afflalo","41400174","POR",-19,1129
"Beno Udrih","41400225","MEM",-19,742
"Harrison Barnes","41400314","GSW",-19,1807
"J.J. Barea","41400155","DAL",-19,2244
"Jason Terry","41400154","HOU",-19,1324
"Kawhi Leonard","41400166","SAS",-19,2421
"Kent Bazemore","41400304","ATL",-19,2077
"Matthew Dellavedova","41400405","CLE",-19,2501
"Pau Gasol","41400212","CHI",-19,1716
"Deron Williams","41400106","BKN",-20,1626
"Derrick Rose","41400216","CHI",-20,2134
"James Harden","41400236","HOU",-20,1796
"Marcus Smart","41400112","BOS",-20,1532
"Mike Miller","41400211","CLE",-20,967
"Paul Millsap","41400304","ATL",-20,1859
"Stephen Curry","41400314","GSW",-20,1860
"Terrence Jones","41400233","HOU",-20,1521
"Terrence Jones","41400313","HOU",-20,1192
"Andre Iguodala","41400314","GSW",-21,1566
"Blake Griffin","41400163","LAC",-21,1948
"Corey Brewer","41400233","HOU",-21,1545
"Devin Harris","41400153","DAL",-21,1278
"Jason Terry","41400313","HOU",-21,1436
"John Henson","41400126","MIL",-21,844
"Kawhi Leonard","41400161","SAS",-21,1982
"Michael Carter-Williams","41400123","MIL",-21,2603
"Shaun Livingston","41400141","GSW",-21,782
"Terrence Jones","41400234","HOU",-21,1489
"Terrence Ross","41400134","TOR",-21,1831
"Tristan Thompson","41400402","CLE",-21,2369
"Tyreke Evans","41400143","NOP",-21,2374
"Zach Randolph","41400224","MEM",-21,1849
"Greivis Vasquez","41400132","TOR",-22,1672
"Jamal Crawford","41400237","LAC",-22,1583
"James Harden","41400231","HOU",-22,2220
"Jason Terry","41400233","HOU",-22,1892
"Tristan Thompson","41400405","CLE",-22,2389
"Corey Brewer","41400312","HOU",-23,1154
"Dwight Howard","41400154","HOU",-23,2147
"Giannis Antetokounmpo","41400126","MIL",-23,914
"Jason Terry","41400231","HOU",-23,1827
"Joakim Noah","41400124","CHI",-23,1828
"Nicolas Batum","41400171","POR",-23,2301
"Nikola Mirotic","41400215","CHI",-23,1104
"O.J. Mayo","41400126","MIL",-23,1480
"Vince Carter","41400225","MEM",-23,1194
"JJ Redick","41400163","LAC",-24,1887
"Trevor Ariza","41400234","HOU",-24,2115
"Jimmy Butler","41400216","CHI",-25,2611
"Mike Scott","41400304","ATL",-25,1430
"Rajon Rondo","41400151","DAL",-25,1638
"Shelvin Mack","41400304","ATL",-25,1466
"Thaddeus Young","41400105","BKN",-25,1483
"Tyson Chandler","41400152","DAL",-25,1824
"Zaza Pachulia","41400126","MIL",-25,1053
"Jamal Crawford","41400236","LAC",-26,1423
"Jimmy Butler","41400212","CHI",-26,2113
"Joe Johnson","41400106","BKN",-26,2168
"Al Horford","41400302","ATL",-27,1818
"Chris Paul","41400163","LAC",-27,1996
"Corey Brewer","41400234","HOU",-27,1517
"JR Smith","41400404","CLE",-27,1654
"Matt Barnes","41400163","LAC",-27,1208
"Dwight Howard","41400234","HOU",-28,1102
"Kyle Lowry","41400134","TOR",-28,1971
"Bojan Bogdanovic","41400106","BKN",-29,1999
"Kirk Hinrich","41400216","CHI",-29,1217
"Trevor Ariza","41400313","HOU",-29,2459
"DeMar DeRozan","41400134","TOR",-30,2013
"Ersan Ilyasova","41400126","MIL",-30,1046
"DeAndre Jordan","41400163","LAC",-31,1820
"James Harden","41400313","HOU",-31,1931
"Quincy Pondexter","41400143","NOP",-31,2081
"Michael Carter-Williams","41400126","MIL",-35,1053
"Khris Middleton","41400126","MIL",-41,1569
